Spacecraft: FINCHSat

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
02 Aug 2020 07:04:17.288    02 Aug 2020 07:37:58.790      2021.5016387    Earth           Umbra       872           2041.6276243
02 Aug 2020 07:37:58.790    02 Aug 2020 07:38:08.849      10.058857757    Earth           Penumbra    872           2041.6276243
02 Aug 2020 08:37:00.317    02 Aug 2020 08:37:10.380      10.063135670    Earth           Penumbra    873           2041.9367100
02 Aug 2020 08:37:10.380    02 Aug 2020 09:10:52.201      2021.8205149    Earth           Umbra       873           2041.9367100
02 Aug 2020 09:10:52.201    02 Aug 2020 09:11:02.254      10.053059470    Earth           Penumbra    873           2041.9367100
02 Aug 2020 10:09:53.370    02 Aug 2020 10:10:03.429      10.059206339    Earth           Penumbra    874           2042.2793895
02 Aug 2020 10:10:03.429    02 Aug 2020 10:43:45.602      2022.1729443    Earth           Umbra       874           2042.2793895
02 Aug 2020 10:43:45.602    02 Aug 2020 10:43:55.650      10.047238867    Earth           Penumbra    874           2042.2793895
02 Aug 2020 11:42:46.396    02 Aug 2020 11:42:56.451      10.055300267    Earth           Penumbra    875           2042.6454607
02 Aug 2020 11:42:56.451    02 Aug 2020 12:16:39.000      2022.5486312    Earth           Umbra       875           2042.6454607
02 Aug 2020 12:16:39.000    02 Aug 2020 12:16:49.042      10.041529220    Earth           Penumbra    875           2042.6454607
02 Aug 2020 13:15:39.329    02 Aug 2020 13:15:49.380      10.050956660    Earth           Penumbra    876           2043.0156125
02 Aug 2020 13:15:49.380    02 Aug 2020 13:49:32.309      2022.9291355    Earth           Umbra       876           2043.0156125
02 Aug 2020 13:49:32.309    02 Aug 2020 13:49:42.345      10.035520338    Earth           Penumbra    876           2043.0156125
02 Aug 2020 14:48:32.106    02 Aug 2020 14:48:42.152      10.045908031    Earth           Penumbra    877           2043.3858771
02 Aug 2020 14:48:42.152    02 Aug 2020 15:22:25.463      2023.3112233    Earth           Umbra       877           2043.3858771
02 Aug 2020 15:22:25.463    02 Aug 2020 15:22:35.492      10.028745770    Earth           Penumbra    877           2043.3858771
02 Aug 2020 16:21:24.740    02 Aug 2020 16:21:34.780      10.040418094    Earth           Penumbra    878           2043.7721148
02 Aug 2020 16:21:34.780    02 Aug 2020 16:55:18.491      2023.7104149    Earth           Umbra       878           2043.7721148
02 Aug 2020 16:55:18.491    02 Aug 2020 16:55:28.512      10.021281894    Earth           Penumbra    878           2043.7721148
02 Aug 2020 17:54:17.287    02 Aug 2020 17:54:27.322      10.034928471    Earth           Penumbra    879           2044.1887173
02 Aug 2020 17:54:27.322    02 Aug 2020 18:28:11.462      2024.1401752    Earth           Umbra       879           2044.1887173
02 Aug 2020 18:28:11.462    02 Aug 2020 18:28:21.475      10.013613710    Earth           Penumbra    879           2044.1887173
02 Aug 2020 19:27:09.759    02 Aug 2020 19:27:19.789      10.029540688    Earth           Penumbra    880           2044.6347035
02 Aug 2020 19:27:19.789    02 Aug 2020 20:01:04.388      2024.5991362    Earth           Umbra       880           2044.6347035
02 Aug 2020 20:01:04.388    02 Aug 2020 20:01:14.394      10.006026621    Earth           Penumbra    880           2044.6347035
02 Aug 2020 21:00:02.129    02 Aug 2020 21:00:12.153      10.023927223    Earth           Penumbra    881           2045.1006400
02 Aug 2020 21:00:12.153    02 Aug 2020 21:33:57.231      2025.0783817    Earth           Umbra       881           2045.1006400
02 Aug 2020 21:33:57.231    02 Aug 2020 21:34:07.229      9.9983310909    Earth           Penumbra    881           2045.1006400
02 Aug 2020 22:32:54.391    02 Aug 2020 22:33:04.409      10.017674742    Earth           Penumbra    882           2045.5777104
02 Aug 2020 22:33:04.409    02 Aug 2020 23:06:49.979      2025.5699310    Earth           Umbra       882           2045.5777104
02 Aug 2020 23:06:49.979    02 Aug 2020 23:06:59.969      9.9901046720    Earth           Penumbra    882           2045.5777104
03 Aug 2020 00:05:46.581    03 Aug 2020 00:05:56.592      10.010688636    Earth           Penumbra    883           2046.0604961
03 Aug 2020 00:05:56.592    03 Aug 2020 00:39:42.661      2026.0686845    Earth           Umbra       883           2046.0604961
03 Aug 2020 00:39:42.661    03 Aug 2020 00:39:52.642      9.9811229389    Earth           Penumbra    883           2046.0604961
03 Aug 2020 01:38:38.710    03 Aug 2020 01:38:48.714      10.003251478    Earth           Penumbra    884           2046.5506076
03 Aug 2020 01:38:48.714    03 Aug 2020 02:12:35.289      2026.5757562    Earth           Umbra       884           2046.5506076
03 Aug 2020 02:12:35.289    03 Aug 2020 02:12:45.261      9.9715999444    Earth           Penumbra    884           2046.5506076
03 Aug 2020 03:11:30.731    03 Aug 2020 03:11:40.727      9.9956662743    Earth           Penumbra    885           2047.0563925
03 Aug 2020 03:11:40.727    03 Aug 2020 03:45:27.826      2027.0987470    Earth           Umbra       885           2047.0563925
03 Aug 2020 03:45:27.826    03 Aug 2020 03:45:37.788      9.9619791959    Earth           Penumbra    885           2047.0563925
03 Aug 2020 04:44:22.572    03 Aug 2020 04:44:32.560      9.9878865061    Earth           Penumbra    886           2047.5832728
03 Aug 2020 04:44:32.560    03 Aug 2020 05:18:20.203      2027.6429326    Earth           Umbra       886           2047.5832728
03 Aug 2020 05:18:20.203    03 Aug 2020 05:18:30.155      9.9524536869    Earth           Penumbra    886           2047.5832728
03 Aug 2020 06:17:14.205    03 Aug 2020 06:17:24.185      9.9796927767    Earth           Penumbra    887           2048.1300555
03 Aug 2020 06:17:24.185    03 Aug 2020 06:51:12.393      2028.2075455    Earth           Umbra       887           2048.1300555
03 Aug 2020 06:51:12.393    03 Aug 2020 06:51:22.336      9.9428172223    Earth           Penumbra    887           2048.1300555
03 Aug 2020 07:50:05.683    03 Aug 2020 07:50:15.654      9.9711639807    Earth           Penumbra    888           2048.6989203
03 Aug 2020 07:50:15.654    03 Aug 2020 08:24:04.449      2028.7948682    Earth           Umbra       888           2048.6989203
03 Aug 2020 08:24:04.449    03 Aug 2020 08:24:14.382      9.9328881246    Earth           Penumbra    888           2048.6989203
03 Aug 2020 09:22:57.094    03 Aug 2020 09:23:07.057      9.9626637879    Earth           Penumbra    889           2049.2972703
03 Aug 2020 09:23:07.057    03 Aug 2020 09:56:56.468      2029.4117462    Earth           Umbra       889           2049.2972703
03 Aug 2020 09:56:56.468    03 Aug 2020 09:57:06.391      9.9228603300    Earth           Penumbra    889           2049.2972703
03 Aug 2020 10:55:48.480    03 Aug 2020 10:55:58.434      9.9543006392    Earth           Penumbra    890           2049.9218882
03 Aug 2020 10:55:58.434    03 Aug 2020 11:29:48.489      2030.0546239    Earth           Umbra       890           2049.9218882
03 Aug 2020 11:29:48.489    03 Aug 2020 11:29:58.402      9.9129636073    Earth           Penumbra    890           2049.9218882
03 Aug 2020 12:28:39.788    03 Aug 2020 12:28:49.734      9.9456885480    Earth           Penumbra    891           2050.5539888
03 Aug 2020 12:28:49.734    03 Aug 2020 13:02:40.439      2030.7053270    Earth           Umbra       891           2050.5539888
03 Aug 2020 13:02:40.439    03 Aug 2020 13:02:50.342      9.9029732170    Earth           Penumbra    891           2050.5539888
03 Aug 2020 14:01:30.942    03 Aug 2020 14:01:40.878      9.9364434136    Earth           Penumbra    892           2051.1806673
03 Aug 2020 14:01:40.878    03 Aug 2020 14:35:32.230      2031.3518097    Earth           Umbra       892           2051.1806673
03 Aug 2020 14:35:32.230    03 Aug 2020 14:35:42.122      9.8924142192    Earth           Penumbra    892           2051.1806673
03 Aug 2020 15:34:21.934    03 Aug 2020 15:34:31.860      9.9266815349    Earth           Penumbra    893           2051.8112526
03 Aug 2020 15:34:31.860    03 Aug 2020 16:08:23.864      2032.0033950    Earth           Umbra       893           2051.8112526
03 Aug 2020 16:08:23.864    03 Aug 2020 16:08:33.745      9.8811759730    Earth           Penumbra    893           2051.8112526
03 Aug 2020 17:07:12.820    03 Aug 2020 17:07:22.737      9.9168539629    Earth           Penumbra    894           2052.4636140
03 Aug 2020 17:07:22.737    03 Aug 2020 17:41:15.414      2032.6771363    Earth           Umbra       894           2052.4636140
03 Aug 2020 17:41:15.414    03 Aug 2020 17:41:25.284      9.8696237197    Earth           Penumbra    894           2052.4636140
03 Aug 2020 18:40:03.633    03 Aug 2020 18:40:13.540      9.9071882665    Earth           Penumbra    895           2053.1435537
03 Aug 2020 18:40:13.540    03 Aug 2020 19:14:06.918      2033.3782609    Earth           Umbra       895           2053.1435537
03 Aug 2020 19:14:06.918    03 Aug 2020 19:14:16.776      9.8581044702    Earth           Penumbra    895           2053.1435537
03 Aug 2020 20:12:54.345    03 Aug 2020 20:13:04.243      9.8974480759    Earth           Penumbra    896           2053.8440974
03 Aug 2020 20:13:04.243    03 Aug 2020 20:46:58.343      2034.1000751    Earth           Umbra       896           2053.8440974
03 Aug 2020 20:46:58.343    03 Aug 2020 20:47:08.190      9.8465742194    Earth           Penumbra    896           2053.8440974
03 Aug 2020 21:45:44.939    03 Aug 2020 21:45:54.826      9.8872021423    Earth           Penumbra    897           2054.5552080
03 Aug 2020 21:45:54.826    03 Aug 2020 22:19:49.660      2034.8332960    Earth           Umbra       897           2054.5552080
03 Aug 2020 22:19:49.660    03 Aug 2020 22:19:59.494      9.8347098450    Earth           Penumbra    897           2054.5552080
03 Aug 2020 23:18:35.440    03 Aug 2020 23:18:45.316      9.8762637586    Earth           Penumbra    898           2055.2688228
03 Aug 2020 23:18:45.316    03 Aug 2020 23:52:40.887      2035.5702985    Earth           Umbra       898           2055.2688228
03 Aug 2020 23:52:40.887    03 Aug 2020 23:52:50.709      9.8222605186    Earth           Penumbra    898           2055.2688228
04 Aug 2020 00:51:25.875    04 Aug 2020 00:51:35.740      9.8648535786    Earth           Penumbra    899           2055.9833891
04 Aug 2020 00:51:35.740    04 Aug 2020 01:25:32.049      2036.3092370    Earth           Umbra       899           2055.9833891
04 Aug 2020 01:25:32.049    04 Aug 2020 01:25:41.858      9.8092985339    Earth           Penumbra    899           2055.9833891
04 Aug 2020 02:24:16.215    04 Aug 2020 02:24:26.068      9.8533223849    Earth           Penumbra    900           2046.9107555
04 Aug 2020 02:24:26.068    04 Aug 2020 02:58:23.126      2037.0574331    Earth           Umbra       900           2046.9107555
04 Aug 2020 03:57:06.389    04 Aug 2020 03:57:16.231      9.8417408997    Earth           Penumbra    901           2057.4485620
04 Aug 2020 03:57:16.231    04 Aug 2020 04:31:14.055      2037.8236282    Earth           Umbra       901           2057.4485620
04 Aug 2020 04:31:14.055    04 Aug 2020 04:31:23.838      9.7831928870    Earth           Penumbra    901           2057.4485620
04 Aug 2020 05:29:56.352    04 Aug 2020 05:30:06.182      9.8299029283    Earth           Penumbra    902           2058.2085332
04 Aug 2020 05:30:06.182    04 Aug 2020 06:04:04.790      2038.6083428    Earth           Umbra       902           2058.2085332
04 Aug 2020 06:04:04.790    04 Aug 2020 06:04:14.560      9.7702874802    Earth           Penumbra    902           2058.2085332
04 Aug 2020 07:02:46.132    04 Aug 2020 07:02:55.950      9.8177720094    Earth           Penumbra    903           2058.9849780
04 Aug 2020 07:02:55.950    04 Aug 2020 07:36:55.360      2039.4099597    Earth           Umbra       903           2058.9849780
04 Aug 2020 07:36:55.360    04 Aug 2020 07:37:05.117      9.7572462866    Earth           Penumbra    903           2058.9849780
04 Aug 2020 08:35:35.820    04 Aug 2020 08:35:45.626      9.8056451767    Earth           Penumbra    904           2059.7836743
04 Aug 2020 08:35:45.626    04 Aug 2020 09:09:45.860      2040.2339281    Earth           Umbra       904           2059.7836743
04 Aug 2020 09:09:45.860    04 Aug 2020 09:09:55.604      9.7441010526    Earth           Penumbra    904           2059.7836743
04 Aug 2020 10:08:25.479    04 Aug 2020 10:08:35.273      9.7937367973    Earth           Penumbra    905           2060.6075631
04 Aug 2020 10:08:35.273    04 Aug 2020 10:42:36.355      2041.0827542    Earth           Umbra       905           2060.6075631
04 Aug 2020 10:42:36.355    04 Aug 2020 10:42:46.087      9.7310721176    Earth           Penumbra    905           2060.6075631
04 Aug 2020 11:41:15.077    04 Aug 2020 11:41:24.859      9.7817834700    Earth           Penumbra    906           2061.4425060
04 Aug 2020 11:41:24.859    04 Aug 2020 12:15:26.802      2041.9426171    Earth           Umbra       906           2061.4425060
04 Aug 2020 12:15:26.802    04 Aug 2020 12:15:36.520      9.7181054181    Earth           Penumbra    906           2061.4425060
04 Aug 2020 13:14:04.531    04 Aug 2020 13:14:14.301      9.7693401156    Earth           Penumbra    907           2062.2696288
04 Aug 2020 13:14:14.301    04 Aug 2020 13:48:17.096      2042.7954913    Earth           Umbra       907           2062.2696288
04 Aug 2020 13:48:17.096    04 Aug 2020 13:48:26.801      9.7047973657    Earth           Penumbra    907           2062.2696288
04 Aug 2020 14:46:53.810    04 Aug 2020 14:47:03.567      9.7563636722    Earth           Penumbra    908           2063.0891212
04 Aug 2020 14:47:03.567    04 Aug 2020 15:21:07.209      2043.6418503    Earth           Umbra       908           2063.0891212
04 Aug 2020 15:21:07.209    04 Aug 2020 15:21:16.899      9.6909071901    Earth           Penumbra    908           2063.0891212
04 Aug 2020 16:19:42.964    04 Aug 2020 16:19:52.707      9.7432539565    Earth           Penumbra    909           2063.9183736
04 Aug 2020 16:19:52.707    04 Aug 2020 16:53:57.206      2044.4984682    Earth           Umbra       909           2063.9183736
04 Aug 2020 16:53:57.206    04 Aug 2020 16:54:06.882      9.6766514587    Earth           Penumbra    909           2063.9183736
04 Aug 2020 17:52:32.040    04 Aug 2020 17:52:41.770      9.7303441493    Earth           Penumbra    910           2064.7696457
04 Aug 2020 17:52:41.770    04 Aug 2020 18:26:47.147      2045.3769213    Earth           Umbra       910           2064.7696457
04 Aug 2020 18:26:47.147    04 Aug 2020 18:26:56.810      9.6623803256    Earth           Penumbra    910           2064.7696457
