Target: FINCH

Observer: NapaneeImaging
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
11 May 2025 16:18:47.962    11 May 2025 16:20:10.181      82.219738921    
12 May 2025 16:03:26.223    12 May 2025 16:04:28.657      62.433336361    
16 May 2025 03:31:26.952    16 May 2025 03:32:03.880      36.927596864    
17 May 2025 03:15:21.679    17 May 2025 03:16:53.416      91.737327736    
17 May 2025 16:19:16.528    17 May 2025 16:20:35.411      78.883630922    
18 May 2025 16:03:45.606    18 May 2025 16:04:45.699      60.092791007    
22 May 2025 03:31:17.882    22 May 2025 03:31:56.935      39.052954037    
23 May 2025 03:15:05.576    23 May 2025 03:16:36.512      90.936219692    
23 May 2025 16:18:51.552    23 May 2025 16:20:08.961      77.409941785    
24 May 2025 16:03:14.825    24 May 2025 16:04:07.439      52.613662707    


Number of events : 238


Observer: WindsorImaging
Start Time (UTC)            Stop Time (UTC)               Duration (s)         
01 Jun 2024 03:21:42.639    01 Jun 2024 03:22:33.304      50.664933398    
01 Jun 2024 16:29:34.189    01 Jun 2024 16:31:11.096      96.906590019    
02 Jun 2024 16:20:51.048    02 Jun 2024 16:22:18.661      87.613369455    
03 Jun 2024 16:12:33.082    03 Jun 2024 16:12:58.224      25.141557958    
09 Jun 2024 03:45:14.098    09 Jun 2024 03:46:12.347      58.249184908    
10 Jun 2024 03:36:04.562    10 Jun 2024 03:37:32.448      87.886104221    
10 Jun 2024 16:44:53.518    10 Jun 2024 16:45:20.367      26.849255268    
11 Jun 2024 03:27:12.406    11 Jun 2024 03:28:35.050      82.644518791    
11 Jun 2024 16:35:29.267    11 Jun 2024 16:36:57.454      88.187569217    
12 Jun 2024 03:18:44.808    12 Jun 2024 03:19:13.003      28.194394510    
12 Jun 2024 16:26:29.418    12 Jun 2024 16:28:07.363      97.944389598    
13 Jun 2024 16:17:43.259    13 Jun 2024 16:19:00.815      77.556124795    
20 Jun 2024 03:40:49.349    20 Jun 2024 03:42:12.070      82.720341592    
21 Jun 2024 03:31:41.820    21 Jun 2024 03:33:15.881      94.060366333    
21 Jun 2024 16:40:16.362    21 Jun 2024 16:41:21.753      65.391057380    
22 Jun 2024 03:22:50.117    22 Jun 2024 03:24:03.873      73.755898664    
22 Jun 2024 16:30:59.976    22 Jun 2024 16:32:34.281      94.304897042    
23 Jun 2024 16:21:58.863    23 Jun 2024 16:23:28.735      89.871906477    
24 Jun 2024 16:13:18.554    24 Jun 2024 16:13:59.583      41.029377573    
30 Jun 2024 03:44:29.825    30 Jun 2024 03:45:40.491      70.666293742    
01 Jul 2024 03:35:07.986    01 Jul 2024 03:36:44.533      96.546995686    
01 Jul 2024 16:44:02.337    01 Jul 2024 16:44:19.599      17.261499236    
02 Jul 2024 03:26:02.655    02 Jul 2024 03:27:32.053      89.398528752    
02 Jul 2024 16:34:20.063    02 Jul 2024 16:35:43.574      83.510530111    
03 Jul 2024 03:17:21.721    03 Jul 2024 03:17:55.163      33.441525511    
03 Jul 2024 16:25:05.986    03 Jul 2024 16:26:36.465      90.478555206    
04 Jul 2024 16:16:08.374    04 Jul 2024 16:17:09.997      61.622907431    
10 Jul 2024 03:47:02.568    10 Jul 2024 03:47:56.084      53.515695571    
11 Jul 2024 03:37:25.961    11 Jul 2024 03:38:59.895      93.934336037    
12 Jul 2024 03:28:09.250    12 Jul 2024 03:29:43.679      94.429404137    
12 Jul 2024 16:36:24.080    12 Jul 2024 16:37:35.098      71.018122451    
13 Jul 2024 03:19:11.305    13 Jul 2024 03:20:08.567      57.261359598    
13 Jul 2024 16:26:57.823    13 Jul 2024 16:28:24.566      86.742547445    
14 Jul 2024 16:17:48.281    14 Jul 2024 16:18:54.304      66.022803728    
20 Jul 2024 03:48:19.326    20 Jul 2024 03:48:53.782      34.455285792    
21 Jul 2024 03:38:27.402    21 Jul 2024 03:39:56.591      89.189098310    
22 Jul 2024 03:29:00.680    22 Jul 2024 03:30:33.959      93.278663233    
22 Jul 2024 16:37:04.595    22 Jul 2024 16:38:07.501      62.906200485    
23 Jul 2024 03:19:52.611    23 Jul 2024 03:20:52.431      59.820015065    
23 Jul 2024 16:27:27.800    23 Jul 2024 16:28:50.952      83.151624771    
24 Jul 2024 16:18:08.997    24 Jul 2024 16:19:13.288      64.290146157    
30 Jul 2024 03:48:07.280    30 Jul 2024 03:48:32.126      24.845790665    
31 Jul 2024 03:38:03.828    31 Jul 2024 03:39:29.060      85.231843195    
01 Aug 2024 03:28:28.909    01 Aug 2024 03:29:57.181      88.272434729    
01 Aug 2024 16:36:15.944    01 Aug 2024 16:37:19.890      63.945641450    
02 Aug 2024 03:19:15.193    02 Aug 2024 03:20:03.821      48.627881985    
02 Aug 2024 16:26:31.775    02 Aug 2024 16:27:53.634      81.858524890    
03 Aug 2024 16:17:06.717    03 Aug 2024 16:18:05.110      58.393534168    
09 Aug 2024 03:46:15.368    09 Aug 2024 03:46:52.899      37.531424244    
10 Aug 2024 03:36:10.214    10 Aug 2024 03:37:33.815      83.601068181    
11 Aug 2024 03:26:29.810    11 Aug 2024 03:27:49.716      79.906135937    
11 Aug 2024 16:33:58.130    11 Aug 2024 16:35:11.124      72.994575847    
12 Aug 2024 16:24:09.863    12 Aug 2024 16:25:31.827      81.963467365    
13 Aug 2024 16:14:43.363    13 Aug 2024 16:15:27.596      44.233404275    
19 Aug 2024 03:42:49.921    19 Aug 2024 03:43:47.300      57.379453909    
20 Aug 2024 03:32:46.353    20 Aug 2024 03:34:09.311      82.957965718    
20 Aug 2024 16:40:27.818    20 Aug 2024 16:41:08.443      40.625331283    
21 Aug 2024 03:23:04.435    21 Aug 2024 03:24:09.474      65.039110172    
21 Aug 2024 16:30:15.373    21 Aug 2024 16:31:39.574      84.201083158    
22 Aug 2024 16:20:25.591    22 Aug 2024 16:21:44.839      79.248555831    
29 Aug 2024 03:37:57.268    29 Aug 2024 03:39:11.598      74.330011045    
30 Aug 2024 03:27:55.939    30 Aug 2024 03:29:14.638      78.698632366    
30 Aug 2024 16:35:18.779    30 Aug 2024 16:36:34.621      75.842336565    
31 Aug 2024 03:18:24.430    31 Aug 2024 03:18:47.741      23.311703419    
31 Aug 2024 16:25:12.060    31 Aug 2024 16:26:42.962      90.902362880    
01 Sep 2024 16:15:24.494    01 Sep 2024 16:16:28.876      64.382754348    
07 Sep 2024 03:42:00.443    07 Sep 2024 03:43:00.041      59.598303773    
08 Sep 2024 03:31:41.429    08 Sep 2024 03:33:04.427      82.998662791    
08 Sep 2024 16:39:17.785    08 Sep 2024 16:40:17.904      60.119023954    
09 Sep 2024 03:21:45.373    09 Sep 2024 03:22:45.741      60.368329519    
09 Sep 2024 16:28:54.485    09 Sep 2024 16:30:28.195      93.709826656    
10 Sep 2024 16:18:50.835    10 Sep 2024 16:20:15.402      84.567002580    
16 Sep 2024 03:44:52.333    16 Sep 2024 03:45:35.185      42.852334958    
17 Sep 2024 03:34:15.752    17 Sep 2024 03:35:40.408      84.656022792    
17 Sep 2024 16:42:07.910    17 Sep 2024 16:42:45.938      38.028239971    
18 Sep 2024 03:24:04.813    18 Sep 2024 03:25:19.797      74.983788806    
18 Sep 2024 16:31:26.225    18 Sep 2024 16:32:58.434      92.209565418    
19 Sep 2024 16:21:09.575    19 Sep 2024 16:22:42.183      92.608773673    
20 Sep 2024 16:11:18.725    20 Sep 2024 16:11:56.391      37.666182616    
25 Sep 2024 03:46:23.968    25 Sep 2024 03:46:56.171      32.202841260    
26 Sep 2024 03:35:31.823    26 Sep 2024 03:36:58.756      86.932934099    
27 Sep 2024 03:25:08.838    27 Sep 2024 03:26:31.807      82.968613040    
27 Sep 2024 16:32:37.148    27 Sep 2024 16:34:06.546      89.398006664    
28 Sep 2024 16:22:08.745    28 Sep 2024 16:23:42.830      94.085364940    
29 Sep 2024 16:12:03.781    29 Sep 2024 16:12:51.559      47.778114164    
04 Oct 2024 03:46:19.577    04 Oct 2024 03:46:59.233      39.655471954    
05 Oct 2024 03:35:18.772    05 Oct 2024 03:36:49.752      90.979773318    
06 Oct 2024 03:24:45.630    06 Oct 2024 03:26:11.917      86.286987970    
06 Oct 2024 16:32:13.055    06 Oct 2024 16:33:40.809      87.754019152    
07 Oct 2024 16:21:34.013    07 Oct 2024 16:23:04.782      90.769108851    
08 Oct 2024 16:11:22.772    08 Oct 2024 16:11:56.358      33.585854969    
13 Oct 2024 03:44:27.296    13 Oct 2024 03:45:26.771      59.475307935    
14 Oct 2024 03:33:22.058    14 Oct 2024 03:34:57.589      95.531572017    
14 Oct 2024 16:41:12.426    14 Oct 2024 16:41:46.787      34.361085878    
15 Oct 2024 03:22:40.718    15 Oct 2024 03:24:03.486      82.767888671    
15 Oct 2024 16:29:57.078    15 Oct 2024 16:31:25.039      87.960600271    
16 Oct 2024 16:19:09.314    16 Oct 2024 16:20:30.687      81.373089168    
22 Oct 2024 03:40:36.042    22 Oct 2024 03:41:56.051      80.008458858    
23 Oct 2024 03:29:26.928    23 Oct 2024 03:31:03.223      96.294847713    
23 Oct 2024 16:36:50.552    23 Oct 2024 16:37:52.558      62.005389703    
24 Oct 2024 03:18:41.842    24 Oct 2024 03:19:45.073      63.230939093    
24 Oct 2024 16:25:34.529    24 Oct 2024 16:27:01.167      86.637978698    
25 Oct 2024 16:14:43.365    25 Oct 2024 16:15:39.547      56.182516250    
30 Oct 2024 03:46:16.162    30 Oct 2024 03:46:57.487      41.324692871    
31 Oct 2024 03:34:35.242    31 Oct 2024 03:36:08.247      93.004332029    
01 Nov 2024 03:23:24.079    01 Nov 2024 03:24:47.873      83.794682287    
01 Nov 2024 16:30:15.864    01 Nov 2024 16:31:35.545      79.680328409    
02 Nov 2024 16:18:59.225    02 Nov 2024 16:20:12.369      73.144188104    
08 Nov 2024 03:37:55.316    08 Nov 2024 03:39:18.723      83.406364953    
09 Nov 2024 03:26:23.130    09 Nov 2024 03:27:50.967      87.836882123    
09 Nov 2024 16:33:06.374    09 Nov 2024 16:34:17.025      70.651385479    
10 Nov 2024 16:21:29.539    10 Nov 2024 16:22:47.131      77.591581503    
16 Nov 2024 03:39:24.921    16 Nov 2024 03:40:39.590      74.668614368    
17 Nov 2024 03:27:35.909    17 Nov 2024 03:29:01.826      85.916999029    
17 Nov 2024 16:34:07.059    17 Nov 2024 16:35:13.757      66.698026692    
18 Nov 2024 03:16:27.021    18 Nov 2024 03:16:43.030      16.009404778    
18 Nov 2024 16:22:14.967    18 Nov 2024 16:23:33.799      78.831873822    
24 Nov 2024 03:39:08.523    24 Nov 2024 03:40:20.089      71.565891244    
25 Nov 2024 03:27:07.960    25 Nov 2024 03:28:29.622      81.661195820    
25 Nov 2024 16:33:25.556    25 Nov 2024 16:34:36.136      70.580205205    
26 Nov 2024 16:21:23.797    26 Nov 2024 16:22:42.922      79.124935123    
02 Dec 2024 03:37:16.189    02 Dec 2024 03:38:30.553      74.364540190    
03 Dec 2024 03:25:09.758    03 Dec 2024 03:26:24.706      74.948424823    
03 Dec 2024 16:31:14.419    03 Dec 2024 16:32:33.826      79.407268006    
04 Dec 2024 16:19:07.913    04 Dec 2024 16:20:24.860      76.946710353    
10 Dec 2024 03:34:00.265    10 Dec 2024 03:35:19.486      79.220796225    
10 Dec 2024 16:40:28.221    10 Dec 2024 16:41:01.567      33.346653893    
11 Dec 2024 03:21:53.563    11 Dec 2024 03:22:55.415      61.851995531    
11 Dec 2024 16:27:46.205    11 Dec 2024 16:29:14.160      87.954988377    
12 Dec 2024 16:15:39.541    12 Dec 2024 16:16:46.833      67.291680118    
17 Dec 2024 03:42:10.647    17 Dec 2024 03:43:02.904      52.256911725    
18 Dec 2024 03:29:32.543    18 Dec 2024 03:30:53.527      80.984394019    
18 Dec 2024 16:35:44.193    18 Dec 2024 16:36:55.994      71.801143815    
19 Dec 2024 03:17:37.625    19 Dec 2024 03:18:01.375      23.749367322    
19 Dec 2024 16:23:11.147    19 Dec 2024 16:24:42.190      91.043258691    
20 Dec 2024 16:11:14.321    20 Dec 2024 16:11:47.662      33.341519139    
25 Dec 2024 03:36:32.158    25 Dec 2024 03:37:49.057      76.898655330    
26 Dec 2024 03:24:02.789    26 Dec 2024 03:25:16.045      73.256181751    
26 Dec 2024 16:30:04.387    26 Dec 2024 16:31:35.193      90.805639909    
27 Dec 2024 16:17:36.908    27 Dec 2024 16:18:58.976      82.068867492    
01 Jan 2025 03:42:53.195    01 Jan 2025 03:43:46.761      53.566086001    
02 Jan 2025 03:29:58.583    02 Jan 2025 03:31:24.383      85.800799448    
02 Jan 2025 16:36:17.203    02 Jan 2025 16:37:31.015      73.811965738    
03 Jan 2025 03:17:44.172    03 Jan 2025 03:18:22.497      38.324946456    
03 Jan 2025 16:23:28.681    03 Jan 2025 16:25:03.412      94.731212687    
04 Jan 2025 16:11:15.256    04 Jan 2025 16:11:56.139      40.882816119    
09 Jan 2025 03:35:13.780    09 Jan 2025 03:36:39.396      85.615960252    
09 Jan 2025 16:41:54.772    09 Jan 2025 16:42:24.463      29.690919095    
10 Jan 2025 03:22:33.814    10 Jan 2025 03:23:48.827      75.013293838    
10 Jan 2025 16:28:38.369    10 Jan 2025 16:30:11.967      93.598626356    
11 Jan 2025 16:16:00.359    11 Jan 2025 16:17:16.407      76.048620336    
16 Jan 2025 03:39:46.090    16 Jan 2025 03:41:03.059      76.969284914    
17 Jan 2025 03:26:47.588    17 Jan 2025 03:28:16.613      89.025187260    
17 Jan 2025 16:33:02.410    17 Jan 2025 16:34:26.036      83.625779813    
18 Jan 2025 16:20:06.917    18 Jan 2025 16:21:34.310      87.393024203    
23 Jan 2025 03:43:33.154    23 Jan 2025 03:44:34.310      61.155951919    
24 Jan 2025 03:30:16.712    24 Jan 2025 03:31:50.925      94.213678781    
24 Jan 2025 16:36:37.500    24 Jan 2025 16:37:44.728      67.227869108    
25 Jan 2025 03:17:38.184    25 Jan 2025 03:18:30.323      52.139350190    
25 Jan 2025 16:23:25.469    25 Jan 2025 16:24:55.028      89.558264357    
26 Jan 2025 16:10:59.646    26 Jan 2025 16:11:14.154      14.507692005    
30 Jan 2025 03:46:33.091    30 Jan 2025 03:47:09.887      36.796015967    
31 Jan 2025 03:32:56.456    31 Jan 2025 03:34:31.022      94.566182652    
31 Jan 2025 16:39:20.548    31 Jan 2025 16:40:06.017      45.468848187    
01 Feb 2025 03:20:01.295    01 Feb 2025 03:21:11.276      69.980693772    
01 Feb 2025 16:25:50.901    01 Feb 2025 16:27:18.331      87.430463335    
02 Feb 2025 16:13:01.783    02 Feb 2025 16:13:44.970      43.187179626    
07 Feb 2025 03:34:41.807    07 Feb 2025 03:36:14.287      92.479636311    
07 Feb 2025 16:41:10.055    07 Feb 2025 16:41:25.103      15.047508152    
08 Feb 2025 03:21:33.924    08 Feb 2025 03:22:50.535      76.610368572    
08 Feb 2025 16:27:18.575    08 Feb 2025 16:28:42.593      84.018804110    
09 Feb 2025 16:14:16.223    09 Feb 2025 16:15:05.638      49.415491498    
14 Feb 2025 03:35:27.812    14 Feb 2025 03:36:57.597      89.784990018    
15 Feb 2025 03:22:09.623    15 Feb 2025 03:23:26.364      76.740809740    
15 Feb 2025 16:27:44.383    15 Feb 2025 16:29:05.762      81.379328761    
16 Feb 2025 16:14:32.607    16 Feb 2025 16:15:20.263      47.655783431    
21 Feb 2025 03:35:09.493    21 Feb 2025 03:36:37.205      87.711493671    
22 Feb 2025 03:21:43.575    22 Feb 2025 03:22:54.970      71.395508002    
22 Feb 2025 16:27:04.757    22 Feb 2025 16:28:25.159      80.402664060    
23 Feb 2025 16:13:48.127    23 Feb 2025 16:14:25.565      37.437506276    
28 Feb 2025 03:33:42.942    28 Feb 2025 03:35:09.353      86.410235893    
28 Feb 2025 16:39:26.180    28 Feb 2025 16:39:59.233      33.052625111    
01 Mar 2025 03:20:12.940    01 Mar 2025 03:21:11.672      58.732245304    
01 Mar 2025 16:25:17.370    01 Mar 2025 16:26:37.741      80.370862281    
06 Mar 2025 03:45:25.081    06 Mar 2025 03:45:58.121      33.040012966    
07 Mar 2025 03:31:05.372    07 Mar 2025 03:32:29.869      84.497040929    
07 Mar 2025 16:36:27.006    07 Mar 2025 16:37:24.495      57.488597289    
08 Mar 2025 03:17:40.992    08 Mar 2025 03:18:06.460      25.468178408    
08 Mar 2025 16:22:20.940    08 Mar 2025 16:23:39.652      78.711759055    
13 Mar 2025 03:41:29.433    13 Mar 2025 03:42:29.476      60.043016332    
14 Mar 2025 03:27:16.007    14 Mar 2025 03:28:34.537      78.529893653    
14 Mar 2025 16:32:19.516    14 Mar 2025 16:33:35.111      75.595277455    
15 Mar 2025 16:18:16.058    15 Mar 2025 16:19:26.262      70.204074425    
20 Mar 2025 03:36:23.851    20 Mar 2025 03:37:39.680      75.829140097    
21 Mar 2025 03:22:17.014    21 Mar 2025 03:23:17.672      60.657594132    
21 Mar 2025 16:27:02.660    21 Mar 2025 16:28:28.432      85.772149370    
22 Mar 2025 16:13:08.853    22 Mar 2025 16:13:47.857      39.004397043    
26 Mar 2025 03:44:56.753    26 Mar 2025 03:45:28.195      31.442452292    
27 Mar 2025 03:30:07.951    27 Mar 2025 03:31:27.711      79.759415123    
27 Mar 2025 16:35:08.257    27 Mar 2025 16:36:20.952      72.694665799    
28 Mar 2025 16:20:37.968    28 Mar 2025 16:22:00.677      82.709491847    
02 Apr 2025 03:37:15.406    02 Apr 2025 03:38:29.736      74.330495729    
02 Apr 2025 16:42:43.992    02 Apr 2025 16:42:52.457      8.4654307226    
03 Apr 2025 03:22:46.642    03 Apr 2025 03:23:49.483      62.840664794    
03 Apr 2025 16:27:29.352    03 Apr 2025 16:29:00.145      90.793158521    
04 Apr 2025 16:13:13.908    04 Apr 2025 16:14:02.182      48.273772874    
08 Apr 2025 03:43:37.942    08 Apr 2025 03:44:26.336      48.394082207    
09 Apr 2025 03:28:37.683    09 Apr 2025 03:29:58.187      80.504178547    
09 Apr 2025 16:33:33.514    09 Apr 2025 16:34:56.685      83.170797746    
10 Apr 2025 16:18:49.227    10 Apr 2025 16:20:11.106      81.878549990    
15 Apr 2025 03:33:42.208    15 Apr 2025 03:35:06.016      83.808110724    
15 Apr 2025 16:38:49.956    15 Apr 2025 16:39:52.331      62.375005544    
16 Apr 2025 03:19:09.818    16 Apr 2025 03:19:51.974      42.155427905    
16 Apr 2025 16:23:41.744    16 Apr 2025 16:25:14.214      92.469361774    
21 Apr 2025 03:37:58.017    21 Apr 2025 03:39:17.742      79.724748619    
21 Apr 2025 16:43:30.098    21 Apr 2025 16:43:37.396      7.2973194765    
22 Apr 2025 03:23:00.388    22 Apr 2025 03:24:11.017      70.629150700    
22 Apr 2025 16:27:45.653    22 Apr 2025 16:29:19.089      93.436954531    
23 Apr 2025 16:13:03.890    23 Apr 2025 16:13:51.537      47.646444000    
27 Apr 2025 03:41:24.842    27 Apr 2025 03:42:36.209      71.366953792    
28 Apr 2025 03:26:08.091    28 Apr 2025 03:27:31.244      83.153069706    
28 Apr 2025 16:30:59.567    28 Apr 2025 16:32:28.834      89.267250861    
29 Apr 2025 16:15:57.546    29 Apr 2025 16:17:05.021      67.474779859    
03 May 2025 03:44:02.260    03 May 2025 03:45:03.333      61.072102294    
04 May 2025 03:28:28.744    04 May 2025 03:29:58.084      89.339957165    
04 May 2025 16:33:22.486    04 May 2025 16:34:45.238      82.751972065    
05 May 2025 16:18:05.176    05 May 2025 16:19:20.015      74.839728093    
09 May 2025 03:45:49.337    09 May 2025 03:46:40.536      51.198669628    
10 May 2025 03:30:01.019    10 May 2025 03:31:33.222      92.202989501    
10 May 2025 16:34:53.425    10 May 2025 16:36:09.621      76.196004369    
11 May 2025 16:19:23.542    11 May 2025 16:20:40.021      76.479671232    
15 May 2025 03:46:44.103    15 May 2025 03:47:29.196      45.093921258    
16 May 2025 03:30:43.842    16 May 2025 03:32:16.920      93.078061449    
16 May 2025 16:35:31.175    16 May 2025 16:36:42.759      71.583272587    
17 May 2025 16:19:51.225    17 May 2025 16:21:05.913      74.688514369    
21 May 2025 03:46:44.283    21 May 2025 03:47:30.057      45.773956797    
22 May 2025 03:30:36.175    22 May 2025 03:32:08.653      92.477918230    
22 May 2025 16:35:14.723    22 May 2025 16:36:24.990      70.267040539    
23 May 2025 16:19:27.653    23 May 2025 16:20:37.690      70.037004445    
